Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Indiana,US,2020-08-03 04:34:47,39.8494,-86.2583,67857,2975,47355.0,17527.0,18,1007.9440374711518,769043.0,8848.0,4.384219756252119,84000018,USA,11423.321196176179,13.03918534565336
Iowa,US,2020-08-03 04:34:47,42.0115,-93.2105,45723,878,32952.0,11893.0,19,1449.1913016192984,484118.0,,1.9202589506375347,84000019,USA,15344.128656416498,
Kansas,US,2020-08-03 04:34:47,38.5266,-96.7265,27871,361,1178.0,26332.0,20,956.6768292055028,292507.0,1751.0,1.295253130494062,84000020,USA,10040.352670532597,6.282515876717736
Kentucky,US,2020-08-03 04:34:47,37.6681,-84.6701,31185,742,8135.0,22308.0,21,698.0143801929999,597136.0,3782.0,2.3793490460157125,84000021,USA,13365.705144490208,12.127625460958795
Louisiana,US,2020-08-03 04:34:47,31.1695,-91.8678,119747,4007,74246.0,41494.0,22,2575.8723660372993,1379440.0,,3.3462216172430206,84000022,USA,29673.0721989402,
Maine,US,2020-08-03 04:34:47,44.6939,-69.3819,3958,123,3387.0,448.0,23,294.4476020151584,172074.0,388.0,3.1076301162203133,84000023,USA,12801.105777957644,9.802930773117737
Maryland,US,2020-08-03 04:34:47,39.0639,-76.8021,90274,3515,5713.0,81046.0,24,1493.1984491405433,944786.0,12746.0,3.893701397966192,84000024,USA,15627.456299374098,14.119236989609414
Massachusetts,US,2020-08-03 04:34:47,42.2302,-71.5301,118458,8638,97595.0,12225.0,25,1718.6499592383202,1214540.0,11936.0,7.292035995880396,84000025,USA,17621.174774969266,10.076145131607829
Michigan,US,2020-08-03 04:34:47,43.3266,-84.5361,91758,6457,60022.0,25279.0,26,918.787562493385,1901841.0,,7.036988600449008,84000026,USA,19043.438791603803,
Minnesota,US,2020-08-03 04:34:47,45.6945,-93.9002,55947,1654,48847.0,5446.0,27,992.0328134885395,858341.0,5241.0,2.956369421059217,84000027,USA,15219.805122036332,9.367794519813394
Mississippi,US,2020-08-03 04:34:47,32.7416,-89.6787,60553,1703,35071.0,23779.0,28,2034.6091543131745,462145.0,4314.0,2.8124122669397056,84000028,USA,15528.288402227174,7.1243373573563655
Missouri,US,2020-08-03 04:34:47,38.4561,-92.2884,52184,1276,,50908.0,29,850.2584470237371,702467.0,,2.4451939291736933,84000029,USA,11445.62510550022,
Montana,US,2020-08-03 04:34:47,46.9219,-110.4544,4193,61,2466.0,1666.0,30,392.3172071281408,174295.0,233.0,1.4548056284283328,84000030,USA,16307.87684626742,5.556880515144289
Nebraska,US,2020-08-03 04:34:47,41.1254,-98.2681,26702,332,19325.0,7045.0,31,1380.3706353571738,277243.0,1629.0,1.2433525578608344,84000031,USA,14332.18845248779,6.100666616732829
Nevada,US,2020-08-03 04:34:47,38.3135,-117.0554,50205,832,1127.0,48246.0,32,1629.9499116278525,482119.0,,1.6572054576237427,84000032,USA,15652.421500729184,
New Hampshire,US,2020-08-03 04:34:47,43.4525,-71.5639,6634,417,5794.0,423.0,33,487.8977959286937,160962.0,695.0,6.285800422068133,84000033,USA,11837.956742278322,10.476334036780225
New Jersey,US,2020-08-03 04:34:47,40.2989,-74.521,182350,15836,32475.0,134039.0,34,2052.984680579902,2145878.0,21565.0,8.684398135453797,84000034,USA,24159.33457852174,11.8261584864272
New Mexico,US,2020-08-03 04:34:47,34.8405,-106.2485,21016,654,8286.0,12076.0,35,1002.2753405260993,565886.0,2703.0,3.1119147316330413,84000035,USA,26987.703813711083,12.861629234868673
New York,US,2020-08-03 04:34:47,42.1657,-74.9481,416298,32710,73222.0,310366.0,36,2139.957820575883,6030935.0,89995.0,7.857352185213478,84000036,USA,31001.701950609455,21.617927542289426
North Carolina,US,2020-08-03 04:34:47,35.6301,-79.8064,125330,1983,92302.0,31045.0,37,1194.9751737304925,1813510.0,,1.5822229314609433,84000037,USA,17291.14679096773,
North Dakota,US,2020-08-03 04:34:47,47.5289,-99.784,6660,105,5396.0,1159.0,38,873.9446396749872,156185.0,371.0,1.576576576576577,84000038,USA,20495.051583729408,5.57057057057057
Northern Mariana Islands,US,2020-08-03 04:34:47,15.0979,145.6739,45,2,29.0,14.0,69,81.6045263310605,11764.0,4.0,4.4444444444444455,580,MNP,21333.23661685768,8.888888888888891
Ohio,US,2020-08-03 04:34:47,40.3888,-82.7649,93031,3529,68394.0,21108.0,39,795.8782113250808,1517546.0,10900.0,3.793359202846363,84000039,USA,12982.573508653359,11.716524599327107
Oklahoma,US,2020-08-03 04:34:47,35.5653,-96.9289,38225,550,30820.0,6855.0,40,966.0166829628016,637686.0,3241.0,1.4388489208633093,84000040,USA,16115.508554396785,8.478744277305431
Oregon,US,2020-08-03 04:34:47,44.572,-122.0709,19097,326,3872.0,14899.0,41,452.778350096272,413657.0,1607.0,1.7070744095931298,84000041,USA,9807.557939245618,8.414934282871656
Pennsylvania,US,2020-08-03 04:34:47,40.5908,-77.2098,118033,7223,86328.0,24482.0,42,921.9895439685193,1244569.0,,6.119475062058916,84000042,USA,9721.684653845588,
Puerto Rico,US,2020-08-03 04:34:47,18.2208,-66.5901,18411,230,,18181.0,72,627.6317511917879,324383.0,,1.249253163869426,630,PRI,11058.2298814212,
Rhode Island,US,2020-08-03 04:34:47,41.6809,-71.5118,19022,1007,1823.0,16192.0,44,1795.6107502541627,206016.0,2211.0,5.293870255493639,84000044,USA,19447.19505437712,11.623383450741247
South Carolina,US,2020-08-03 04:34:47,33.8569,-80.945,91788,1777,32859.0,57152.0,45,1782.7364269990524,722257.0,5527.0,1.9359829171569267,84000045,USA,14027.910658855784,6.021484289885388
South Dakota,US,2020-08-03 04:34:47,44.2998,-99.4388,8955,135,7909.0,911.0,46,1012.2544392811243,113953.0,835.0,1.5075376884422111,84000046,USA,12881.00838854293,9.324399776661084
Tennessee,US,2020-08-03 04:34:47,35.7478,-86.6923,109627,1073,68471.0,40083.0,47,1605.2746642566144,1562298.0,4756.0,0.9787734773367874,84000047,USA,22876.822292124933,4.338347304952247
Texas,US,2020-08-03 04:34:47,31.0545,-97.5635,448145,6878,282604.0,158663.0,48,1545.5471071908457,3747779.0,,1.5347711120284728,84000048,USA,12925.211687825591,
Utah,US,2020-08-03 04:34:47,40.15,-111.8624,41175,311,29389.0,11475.0,49,1284.3274927494372,536716.0,2430.0,0.7553126897389193,84000049,USA,16741.204968998347,5.9016393442622945
Vermont,US,2020-08-03 04:34:47,44.0459,-72.7107,1426,57,1238.0,131.0,50,228.52966959353452,96681.0,,3.9971949509116413,84000050,USA,15494.023131818027,
Virgin Islands,US,2020-08-03 04:34:47,18.3358,-64.8963,421,8,341.0,72.0,78,392.4749226237088,9289.0,,1.9002375296912115,850,VIR,8659.618898459932,
Virginia,US,2020-08-03 04:34:47,37.7693,-78.17,91782,2218,12108.0,77456.0,51,1075.294894194483,1140026.0,13280.0,2.4165958466801767,84000051,USA,13356.258711391774,14.469068008977795
Washington,US,2020-08-03 04:34:47,47.4009,-121.4905,58173,1596,,56577.0,53,763.9371951779232,1001528.0,5655.0,2.7435408179052136,84000053,USA,13152.226827087396,9.721004589758136
West Virginia,US,2020-08-03 04:34:47,38.4912,-80.9545,6858,117,4897.0,1844.0,54,382.66950199955687,291212.0,,1.7060367454068242,84000054,USA,16249.336689456835,
Wisconsin,US,2020-08-03 04:34:47,44.2685,-89.6165,54924,948,43964.0,10012.0,55,943.3168327884867,963656.0,4717.0,1.7260214114048504,84000055,USA,16550.74149402123,8.58823101012308
Wyoming,US,2020-08-03 04:34:47,42.756,-107.3025,2808,26,2173.0,609.0,56,485.1760404589822,53381.0,167.0,0.925925925925926,84000056,USA,9223.355489936226,5.947293447293447
